syntaxon,total_nr_of_observations,total_nr_of_releves,total_nr_of_species,mean_nr_of_species,stdev_nr_of_species,mean_nr_of_species_vasc,stdev_nr_of_species_vasc,mean_area,stdev_area,mean_cover_total,stdev_cover_total,mean_cover_trees,stdev_cover_trees,mean_cover_shrubs,stdev_cover_shrubs,mean_cover_herbs,stdev_cover_herbs,mean_cover_mosses,stdev_cover_mosses,mean_height_herbs,stdev_height_herbs,mean_ell_nitrogen,stdev_ell_nitrogen,perc5_ell_nitrogen,perc25_ell_nitrogen,perc50_ell_nitrogen,perc75_ell_nitrogen,perc95_ell_nitrogen,mean_ell_ph,stdev_ell_ph,perc5_ell_ph,perc25_ell_ph,perc50_ell_ph,perc75_ell_ph,perc95_ell_ph,mean_ell_light,stdev_ell_light,perc5_ell_light,perc25_ell_light,perc50_ell_light,perc75_ell_light,perc95_ell_light,mean_ell_temperature,stdev_ell_temperature,perc5_ell_temperature,perc25_ell_temperature,perc50_ell_temperature,perc75_ell_temperature,perc95_ell_temperature,mean_ell_moisture,stdev_ell_moisture,perc5_ell_moisture,perc25_ell_moisture,perc50_ell_moisture,perc75_ell_moisture,perc95_ell_moisture,mean_ell_salt,stdev_ell_salt,perc5_ell_salt,perc25_ell_salt,perc50_ell_salt,perc75_ell_salt,perc95_ell_salt,mean_ell_mowing,stdev_ell_mowing,perc5_ell_mowing,perc25_ell_mowing,perc50_ell_mowing,perc75_ell_mowing,perc95_ell_mowing,mean_ww_c_n,stdev_ww_c_n,perc5_ww_c_n,perc25_ww_c_n,perc50_ww_c_n,perc75_ww_c_n,perc95_ww_c_n,mean_ww_ca,stdev_ww_ca,perc5_ww_ca,perc25_ww_ca,perc50_ww_ca,perc75_ww_ca,perc95_ww_ca,mean_ww_cl,stdev_ww_cl,perc5_ww_cl,perc25_ww_cl,perc50_ww_cl,perc75_ww_cl,perc95_ww_cl,mean_ww_ghg,stdev_ww_ghg,perc5_ww_ghg,perc25_ww_ghg,perc50_ww_ghg,perc75_ww_ghg,perc95_ww_ghg,mean_ww_glg,stdev_ww_glg,perc5_ww_glg,perc25_ww_glg,perc50_ww_glg,perc75_ww_glg,perc95_ww_glg,mean_ww_gvg,stdev_ww_gvg,perc5_ww_gvg,perc25_ww_gvg,perc50_ww_gvg,perc75_ww_gvg,perc95_ww_gvg,mean_ww_k,stdev_ww_k,perc5_ww_k,perc25_ww_k,perc50_ww_k,perc75_ww_k,perc95_ww_k,mean_ww_mg,stdev_ww_mg,perc5_ww_mg,perc25_ww_mg,perc50_ww_mg,perc75_ww_mg,perc95_ww_mg,mean_ww_nh4,stdev_ww_nh4,perc5_ww_nh4,perc25_ww_nh4,perc50_ww_nh4,perc75_ww_nh4,perc95_ww_nh4,mean_ww_no3,stdev_ww_no3,perc5_ww_no3,perc25_ww_no3,perc50_ww_no3,perc75_ww_no3,perc95_ww_no3,mean_ww_ntot,stdev_ww_ntot,perc5_ww_ntot,perc25_ww_ntot,perc50_ww_ntot,perc75_ww_ntot,perc95_ww_ntot,mean_ww_ph_h2o,stdev_ww_ph_h2o,perc5_ww_ph_h2o,perc25_ww_ph_h2o,perc50_ww_ph_h2o,perc75_ww_ph_h2o,perc95_ww_ph_h2o,mean_ww_po4,stdev_ww_po4,perc5_ww_po4,perc25_ww_po4,perc50_ww_po4,perc75_ww_po4,perc95_ww_po4,mean_ww_ptot,stdev_ww_ptot,perc5_ww_ptot,perc25_ww_ptot,perc50_ww_ptot,perc75_ww_ptot,perc95_ww_ptot,mean_ww_vocht,stdev_ww_vocht,perc5_ww_vocht,perc25_ww_vocht,perc50_ww_vocht,perc75_ww_vocht,perc95_ww_vocht,mean_div_shannon_all,stdev_div_shannon_all,perc5_div_shannon_all,perc25_div_shannon_all,perc50_div_shannon_all,perc75_div_shannon_all,perc95_div_shannon_all,mean_div_eveness_all,stdev_div_eveness_all,perc5_div_eveness_all,perc25_div_eveness_all,perc50_div_eveness_all,perc75_div_eveness_all,perc95_div_eveness_all,mean_div_simpson_all,stdev_div_simpson_all,perc5_div_simpson_all,perc25_div_simpson_all,perc50_div_simpson_all,perc75_div_simpson_all,perc95_div_simpson_all,mean_div_shannon_vasc,stdev_div_shannon_vasc,perc5_div_shannon_vasc,perc25_div_shannon_vasc,perc50_div_shannon_vasc,perc75_div_shannon_vasc,perc95_div_shannon_vasc,mean_div_eveness_vasc,stdev_div_eveness_vasc,perc5_div_eveness_vasc,perc25_div_eveness_vasc,perc50_div_eveness_vasc,perc75_div_eveness_vasc,perc95_div_eveness_vasc,mean_div_simpson_vasc,stdev_div_simpson_vasc,perc5_div_simpson_vasc,perc25_div_simpson_vasc,perc50_div_simpson_vasc,perc75_div_simpson_vasc,perc95_div_simpson_vasc,mean_phylogenetic_distance,stdev_phylogenetic_distance,perc5_phylogenetic_distance,perc25_phylogenetic_distance,perc50_phylogenetic_distance,perc75_phylogenetic_distance,perc95_phylogenetic_distance
r42AA02C,110,55,,,,,,,,,,,,,,,,,,,,5.656181818181818,0.4371456628842522,4.79,5.35,5.79,5.94,6.24,5.802909090909092,0.44917570049742833,5.18,5.45,5.78,6.11,6.47,6.004727272727274,0.32185741928237016,5.38,5.83,6.07,6.22,6.42,5.1659999999999995,0.28196453677723354,4.62,5.0,5.18,5.41,5.53,7.913818181818185,0.3611873898387269,7.35,7.63,7.88,8.18,8.46,0.12090909090909091,0.05451514309296348,0.04,0.09,0.11,0.15,0.2,3.8505555555555557,0.3525012039205426,3.17,3.59,3.85,4.08,4.4,17.68127272727274,0.8646555899641188,16.25,17.09,17.7,18.14,19.15,2168.9385454545463,515.722352308499,1429.06,1761.63,2205.26,2491.15,3124.46,162.67272727272731,49.94261668808406,89.53,129.05,154.56,185.51,260.94,27.34927272727272,12.01396382314354,5.27,20.6,26.72,36.4,44.94,86.42018181818182,16.067000567612777,57.19,76.83,85.12,98.12,112.37,36.10763636363636,9.111193108905583,13.81,30.13,35.87,41.09,49.11,128.39381818181818,21.34211291328264,96.12,114.21,131.29,138.48,160.87,240.40436363636377,49.66737622382199,165.56,207.85,238.06,269.81,304.34,10.188545454545453,0.5966068240301471,9.04,9.74,10.22,10.52,10.96,17.520363636363637,2.305170444210039,13.96,15.83,17.3,19.14,21.34,4843.558727272728,648.5328304917592,3857.74,4349.93,4871.9,5213.27,5808.98,5.308545454545453,0.2091490828164808,4.94,5.2,5.28,5.44,5.62,0.35163636363636364,0.056141497740931724,0.28,0.3,0.34,0.37,0.44,675.8416363636362,66.54288156078923,585.62,623.35,678.39,704.3,759.25,33.018545454545446,4.157730332845213,25.35,29.86,33.67,35.56,39.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r31BA02C,32,16,,,,,,,,,,,,,,,,,,,,5.208749999999998,0.4081800307462381,4.58,4.89,5.17,5.56,5.79,5.915483870967742,0.4287930451235257,5.0,5.42,6.0,6.3,6.5,6.956250000000001,0.14546799476173436,6.62,6.83,7.0,7.05,7.09,5.761875,0.23678098398097766,5.33,5.52,5.78,6.0,6.08,4.3525,0.22529147786811657,4.0,4.17,4.27,4.5,4.65,0.205625,0.12272778566812,0.0,0.12,0.17,0.26,0.38,6.672272727272727,0.6074681571765479,5.25,6.5,6.57,6.67,7.67,11.435,0.4167883155751851,10.35,11.28,11.45,11.59,12.11,667.5168749999998,221.61422824129406,379.54,571.6,629.88,693.74,832.19,88.74125000000001,55.70503207464744,17.55,45.64,59.31,119.99,196.08,57.796249999999986,7.809475714636677,37.32,52.25,57.43,60.52,67.56,115.24437500000002,7.418834113887101,93.89,111.59,114.25,117.67,124.13,70.97875,5.19031655465252,59.34757,69.1846388888889,71.5928214285714,76.3063052631579,78.33525,78.14437500000001,21.655224533801885,48.01,67.39,72.84,83.12,103.65,54.8025,13.3603814971729,34.65,46.92,53.22,58.08,68.67,3.05,0.28447319733148857,2.69,2.79,2.92,3.32,3.5,5.214375000000001,0.879026227922125,3.54,4.42,5.4,5.91,6.21,1231.2974999999997,253.59065424173264,879.07,1143.16,1164.24,1264.02,1338.35,6.556249999999998,0.0841780107866657,6.41,6.47,6.57,6.62,6.69,2.8562499999999993,0.27133639177227964,2.5,2.62,2.75,3.1,3.25,245.57687500000006,47.66621624887353,183.7,217.67,233.07,260.39,300.22,12.605,2.0947225353253827,9.18,10.96,12.43,13.0,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r09BA03,1226,48,,,,,,,,,,,,,,,,,,,,4.051794453507349,0.5714142412254635,3.21,3.65,4.0,4.42,5.08,6.571407528641572,0.5206018950235142,5.65,6.29,6.6,6.92,7.36,7.4604893964110826,0.25082068616565123,7.05,7.28,7.46,7.65,7.85,5.307998366013074,0.29074784686192695,4.84,5.12,5.3,5.5,5.78,6.824502446982053,0.6648079525537264,5.71,6.33,6.81,7.29,7.84,0.9216639477977149,0.5318601399232954,0.32,0.5,0.77,1.24,1.96,4.78383673469389,0.6495247665209003,3.71,4.27,4.79,5.29,5.83,12.861370309951038,0.6358160662081095,11.92,12.42,12.8,13.31,13.87,2258.5692495921703,516.0592360498212,1460.06,1879.4,2240.07,2593.34,3102.19,760.9053996737357,274.87130873339186,359.93,544.9,725.68,962.59,1261.57,12.352756933115826,13.427834245693726,-10.63,3.07,12.65,21.68,33.22,69.955872756933,14.719156867414696,45.22,60.54,70.22,79.98,93.08,17.71197389885805,11.211564243040645,-1.22,9.55,18.26,26.59,34.79,142.94398042414343,30.607667046599698,93.58,121.23,142.62,162.42,196.2,231.17792822185967,54.63904332895568,149.11,188.83,230.56,270.13,323.17,5.8524306688417544,0.5528022610389992,4.97,5.46,5.81,6.2,6.8,4.930864600326259,1.570420316427318,3.03,3.87,4.59,5.65,8.0,2842.317879282213,601.2466924058245,1969.99,2415.17,2790.5,3204.65,3940.12,6.503507340946143,0.23149474999936628,6.12,6.34,6.52,6.67,6.88,1.0926264274061968,1.7414875564824337,0.73,0.88,1.01,1.14,1.35,337.22898858075035,64.65484864367791,240.71,294.54,334.89,374.17,453.95,28.69360522022833,3.650080231629164,22.47,26.28,28.7,31.41,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r12AA01E,46,23,,,,,,,,,,,,,,,,,,,,5.49043478260869,0.43597445338868357,4.64,5.2,5.5,5.67,6.14,5.687619047619047,0.7221456439429372,4.67,5.0,5.5,6.2,6.75,7.384347826086955,0.13710757715263377,7.08,7.29,7.42,7.5,7.56,5.795499999999999,0.3445863462181867,5.33,5.43,5.71,6.0,6.33,5.110869565217392,0.35280137340113066,4.5,4.86,5.11,5.36,5.67,1.0313043478260866,0.30404954327166006,0.5,0.89,1.0,1.18,1.5,6.822666666666668,0.5860352662880735,5.57,6.42,6.8,7.1,7.75,11.391304347826088,0.5709892586199476,10.26,11.01,11.43,11.82,12.23,1264.464782608696,313.1737702086365,533.13,989.85,1289.36,1513.69,1700.53,504.83695652173947,138.46961824780828,269.73,390.01,478.04,580.53,774.15,37.61304347826087,9.975149747064977,23.2,29.18,35.35,44.93,52.62,94.90565217391304,9.977494163970254,78.97,85.08,94.19,104.24,108.21,51.22391304347826,4.684447662796761,43.99,46.36,49.51,53.66,57.16,135.11739130434782,30.309183314545226,54.81,115.11,134.34,157.07,175.1,94.0673913043478,19.605270635035062,51.16,78.05,96.17,108.35,118.18,3.5326086956521734,0.33022018203016884,2.94,3.22,3.57,3.84,3.95,4.62434782608696,0.7507840891909142,3.23,4.13,4.54,5.17,5.71,1876.143913043478,398.38355808724504,922.79,1626.91,1807.09,2159.26,2401.78,6.620000000000002,0.21147515014874635,6.29,6.42,6.55,6.84,6.94,2.2969565217391312,0.2695315547003839,1.88,2.04,2.28,2.43,2.84,308.9665217391306,60.247843591840855,146.53,280.11,316.75,335.86,394.24,20.0795652173913,3.437741268384721,12.41,17.67,21.15,22.53,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r08RG14,627,71,,,,,,,,,,,,,,,,,,,,6.24058158319871,0.5988772352156391,5.27,5.8,6.25,6.67,7.18,6.758470790377995,0.40006129041483035,6.0,6.55,6.83,7.0,7.29,7.244670947030502,0.2592157190361174,6.88,7.07,7.22,7.4,7.67,5.562532894736833,0.22962175470483112,5.17,5.42,5.57,5.69,6.0,8.96495974235104,0.9700621060131354,7.46,8.19,9.08,9.67,10.6,0.24086677367576234,0.2038692021680582,0.0,0.12,0.2,0.33,0.56,4.885617977528087,0.8680386713492135,3.5,4.14,5.0,5.5,6.19,14.185598086124402,0.7354592037489989,13.06,13.65,14.18,14.65,15.44,4863.412891373798,987.5541345610403,3188.99,4120.2,4859.66,5599.09,6427.3,455.85456869009624,104.74714617517138,285.78,383.1,456.53,514.83,615.4,-9.685686900958455,11.137316354601774,-24.93,-18.95,-11.31,-1.65,10.41,33.961132376395554,15.053193989181745,13.58,21.8,30.99,45.25,60.54,11.037942583732056,11.43650288153606,-4.11,1.85,9.13,19.52,31.28,258.8005750798718,38.03304935762121,194.95,231.97,259.21,286.07,316.91,437.6058692185002,110.41345958883475,271.96,343.9,444.61,518.24,622.67,8.927065390749616,1.3936293880806816,6.86,7.75,9.09,10.01,11.1,19.488532695374772,5.3561568040766,11.47,15.49,19.18,23.58,28.0,8815.761339712923,1946.8684539491267,5761.18,7288.53,8826.82,10289.48,11993.7,6.122950558213698,0.16576746971236522,5.83,6.03,6.13,6.24,6.36,5.675055821371611,27.56752463444203,0.46,0.65,0.91,1.36,14.04,976.1819138755984,179.66855293667655,668.59,837.17,991.86,1121.97,1233.3,48.88074960127594,6.197190924536965,38.47,43.86,49.58,53.82,58.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r31BA02B,114,57,,,,,,,,,,,,,,,,,,,,5.5277192982456125,0.43424472663468683,4.6,5.25,5.61,5.79,6.19,5.304070796460178,0.5867725391384435,4.47,4.93,5.17,5.69,6.5,6.691929824561406,0.16101039082183732,6.38,6.58,6.7,6.82,6.88,5.822280701754381,0.12138119661107147,5.53,5.76,5.83,5.91,6.0,4.6607017543859675,0.2635310804208857,4.17,4.5,4.67,4.84,5.04,0.2059649122807018,0.11307286346892644,0.04,0.11,0.22,0.26,0.45,6.109056603773586,0.42574358547087654,5.2,5.83,6.17,6.33,6.78,12.026842105263153,0.4677087033716636,11.37,11.71,11.97,12.32,12.79,799.1612280701755,140.4372228743765,502.49,711.25,807.81,897.33,995.05,99.84561403508775,40.16016831836991,40.63,75.05,90.97,120.22,170.42,49.663333333333334,5.078199132837204,43.47,45.66,49.3,52.02,59.15,108.8063157894737,5.425507860965628,101.07,104.19,108.41,111.22,118.07,71.80122807017543,3.5529227257783718,65.7,69.69,71.74,72.86,77.72,99.150701754386,13.558507766007073,66.53,91.93,100.07,107.33,117.78,66.11491228070182,10.543787748244208,43.42,59.17,66.81,71.51,80.02,3.0454385964912265,0.23529802062556937,2.76,2.89,2.98,3.19,3.57,5.411578947368422,0.9875590845725126,3.71,4.81,5.26,5.92,7.19,1433.272456140351,250.01730692571755,1064.4,1280.45,1389.85,1543.64,1827.77,6.415438596491228,0.12097658430005104,6.18,6.35,6.43,6.49,6.58,3.2133333333333334,0.24243887515647017,2.77,3.02,3.22,3.39,3.52,318.5238596491227,36.18901450810757,253.97,296.33,321.71,339.21,372.38,13.310350877192988,1.6387489504189563,10.17,12.42,13.04,14.4,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r26AA04,1415,141,,,,,,,,,,,,,,,,,,,,5.624300932090534,0.7436085478412483,4.25,5.2,5.6,6.0,6.83,7.278860182370761,0.19819414638368202,7.0,7.17,7.25,7.4,7.6,8.279211920529782,0.2769366032903673,7.8,8.12,8.33,8.5,8.67,5.925027063599478,0.14325178897884894,5.67,5.83,6.0,6.0,6.1,7.54886227544913,0.4963901656971149,6.71,7.25,7.6,8.0,8.33,7.320099337748417,1.0622221756284873,5.43,6.67,7.8,8.17,8.33,5.737647058823529,1.4861063591569224,3.0,6.0,9.0,9.0,9.0,10.185554770318042,0.35745600881361766,9.75,10.01,10.14,10.29,10.63,1823.3538978494646,358.5548850288978,1295.97,1561.1,1780.03,2042.61,2451.56,2364.920997171158,237.44119049101909,1961.18,2278.95,2435.96,2510.75,2602.69,17.45612446958977,4.655990541471549,9.91,14.99,17.52,19.71,25.35,71.37149222065081,4.562030239823336,65.06,68.73,70.96,72.95,79.84,28.844430955994014,5.233489460159743,19.69,26.35,28.74,31.73,37.69,308.91687275985595,39.902546066684515,231.5,289.98,314.36,333.82,369.24,274.27556826849724,29.124033437789166,215.2,261.15,281.08,295.11,314.92,3.41468344774981,0.42225164088607325,2.88,3.16,3.35,3.58,4.14,9.614582701062211,1.3453060418905378,7.45,8.93,9.71,10.39,11.66,1230.8413032258065,303.3954034386825,976.79,1090.45,1154.13,1235.48,1942.35,8.305438709677448,0.18887451317572657,7.97,8.27,8.36,8.42,8.46,2.957963386727686,0.3190019024432976,2.38,2.76,3.0,3.18,3.36,325.3924656593413,39.079769258280095,261.65,304.16,325.77,345.74,389.65,32.641943462897544,2.81137097391776,26.88,31.61,33.11,34.45,36.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r08BB03A,22,22,,,,,,,,,,,,,,,,,,,,6.674285714285715,0.7152127317803286,4.25,6.14,6.83,7.0,7.29,6.991428571428573,0.3873633180052733,6.33,6.67,6.75,7.33,7.4,7.633636363636365,0.18413299182299175,7.33,7.5,7.57,7.75,7.83,5.894,0.20306156701847844,5.5,5.67,6.0,6.0,6.17,9.744090909090913,0.2873018541045303,9.33,9.5,9.71,9.86,10.25,1.2772727272727273,0.6021641411546871,0.5,0.86,1.0,1.29,1.8,4.335,1.335,,,,,,13.571363636363635,0.3324604618261937,12.83,13.28,13.64,13.86,13.97,5342.479411764706,406.14274232923674,,,,,,881.8511764705883,177.10685321985554,,,,,,-26.579545454545453,3.5805071723947495,-33.91,-29.58,-26.4,-23.9,-23.49,11.29181818181818,5.988582801209493,-3.03,7.75,11.47,12.15,15.6,-7.1899999999999995,3.8134274047670775,-20.4355,-14.574,-7.79255714285714,-4.7966575,-1.39433333333333,295.96294117647057,13.094060065409048,,,,,,464.21882352941185,52.10990984926254,,,,,,8.614090909090908,0.6057126463244393,7.13,8.25,8.68,8.9,9.06,18.56772727272727,2.884634736319916,12.19,15.64,18.53,20.75,21.7,11026.516363636365,1448.6540461644372,7782.07,9869.32,11281.09,11994.72,12569.03,6.642727272727272,0.18990863396959703,6.42,6.5,6.52,6.69,6.92,21.713181818181816,66.30575186803271,0.51,0.66,0.73,0.87,0.99,950.2259090909091,111.74898383345555,721.83,885.6,962.49,984.91,1089.61,50.02363636363636,2.3332625333611254,43.97,48.86,50.12,51.4,51.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r44RG04,873,17,,,,,,,,,,,,,,,,,,,,4.19486935866983,0.8333726768752957,3.0,3.59,4.11,4.68,5.67,3.6329914529914507,0.6481834962877362,2.8,3.23,3.5,3.89,5.06,5.570518433179727,0.4315234863196572,4.89,5.29,5.59,5.83,6.3,4.52450881612091,0.48506310898230165,3.67,4.14,4.56,4.88,5.29,5.384204131227227,0.40823457999502005,4.71,5.12,5.36,5.62,6.11,0.04553191489361698,0.12272739583044172,0.0,0.0,0.0,0.0,0.31,3.4383380281690132,0.92617176552629,2.25,2.67,3.33,4.0,5.3,23.243493699885455,1.4394120459574364,20.13,22.64,23.56,24.18,24.94,111.86553264604817,114.69800699723521,38.96,57.34,73.65,116.7,281.58,20.071466208476508,13.186964584908644,14.0,15.36,16.33,17.69,42.63,101.9574684994274,9.753687991979449,86.39,97.43,102.95,107.74,115.07,187.9149026345933,13.619960018339745,163.44,182.9,190.12,196.16,205.24,69.83885452462766,5.3400758984147485,60.9,66.67,70.33,72.95,77.81,30.311512027491375,8.939098283727725,21.64,25.42,28.27,31.82,45.17,24.565532646048137,11.795063588634475,15.15,18.69,21.41,26.03,43.3,10.237961053837333,0.8437104889061757,8.55,9.81,10.34,10.84,11.34,4.296071019473081,2.6672271798372,1.54,2.74,3.6,4.82,9.6,1677.0270446735387,232.5145283610051,1316.06,1538.34,1664.26,1781.08,2056.76,4.049564719358556,0.3105348351492745,3.74,3.87,3.96,4.14,4.71,0.31665521191294427,0.09655007317921403,0.23,0.26,0.29,0.34,0.51,395.9247308132875,70.20346152623434,285.02,356.67,389.45,435.45,515.4,7.369312714776617,2.622196378244995,4.0,5.64,7.01,8.26,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r10RG03,121,23,,,,,,,,,,,,,,,,,,,,2.0875213675213677,0.44766995241535434,1.4,1.8,2.0,2.25,3.0,2.5711235955056195,0.4761536863647678,1.8,2.25,2.5,2.83,3.2,7.4595,0.2620395962445373,7.0,7.25,7.5,7.62,7.8,4.235263157894738,0.32161383220208667,3.75,4.0,4.14,4.33,4.75,8.529130434782601,0.29104777799138765,7.89,8.38,8.5,8.67,9.0,0.028190476190476193,0.06334758164107958,0.0,0.0,0.0,0.0,0.17,2.8550000000000004,0.39350984739901995,2.33,2.6,2.67,3.33,3.4,25.369999999999994,2.0300673766451713,21.28,24.08,25.45,26.91,28.22,919.4993388429752,526.7658744472799,289.26,488.65,767.25,1261.37,1793.79,41.477272727272734,45.76802630008158,9.28,11.6,30.82,43.3,142.81,6.972561983471075,13.765497864326223,-13.43,-3.56,5.69,17.23,27.37,55.303471074380184,20.837402588358476,21.2,39.79,54.79,70.3,86.01,-1.1998347107438019,7.328343705113916,-12.11,-6.54,-0.5,3.58,8.83,72.41586776859505,16.41483035708674,47.45,59.71,69.29,82.97,97.42,180.99504132231405,59.354256785440526,100.5,135.61,168.13,225.96,261.33,12.26752066115702,0.8570324361892928,10.54,11.75,12.28,12.85,13.53,0.7600826446280993,0.9004539680304409,0.12,0.22,0.47,0.73,2.59,4026.2464462809908,614.8159719434691,2978.27,3558.95,3974.4,4522.34,4930.66,4.424462809917354,0.19203112012441262,4.16,4.3,4.42,4.5,4.74,0.19537190082644618,0.042466152244693675,0.14,0.17,0.19,0.21,0.27,458.5965289256197,117.35496858148596,315.09,353.55,441.97,564.03,654.16,24.841404958677685,4.318596210888752,16.37,21.81,24.47,27.99,31.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r38AA01C,95,48,,,,,,,,,,,,,,,,,,,,5.630210526315794,0.5292079065076873,4.41,5.38,5.67,6.0,6.44,5.815268817204301,0.7361606174056253,4.75,5.18,5.73,6.43,7.0,6.642340425531917,0.5084591356452313,5.75,6.29,6.54,6.88,7.62,5.226666666666665,0.2294094022378451,4.73,5.09,5.17,5.37,5.6,5.341595744680853,0.5311474996315722,4.4,4.95,5.2,5.56,6.25,0.2287368421052632,0.23878747258537641,0.0,0.06,0.2,0.3,0.69,4.545604395604395,0.8305105126541328,3.0,4.0,4.5,5.22,5.62,15.624315789473679,1.628225157475127,12.71,14.28,15.78,16.39,17.85,659.6026315789474,371.85662282294413,227.9,357.95,511.48,950.23,1297.59,201.2269473684211,145.14692499651724,83.79,105.96,151.81,255.79,374.52,64.20515789473687,13.714586845526563,39.56,51.88,66.01,75.63,82.97,129.57336842105263,17.398846822677726,99.27,115.24,131.72,144.02,154.44,61.38765957446809,7.776370430708648,43.63,54.16,62.85,66.64,70.51,69.98978947368424,25.592224599586466,38.72,50.71,63.3,84.94,108.76,80.30084210526311,37.722097186304,37.92,51.61,65.21,102.28,138.48,6.56263157894737,0.9046723286144354,4.79,6.05,6.53,7.06,7.94,10.697473684210523,2.934637059392543,6.31,8.64,10.58,12.4,16.1,1769.322842105263,516.8452358372979,1117.87,1361.29,1648.56,2270.86,2578.68,5.848842105263158,0.4069704842728181,5.14,5.61,5.81,6.15,6.6,0.8718947368421051,0.2296463860022145,0.56,0.66,0.82,1.03,1.3,306.0405263157893,72.86772368106357,192.68,263.9,297.85,349.71,440.31,15.617789473684223,4.2654867505170575,9.52,12.09,14.9,19.32,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r08RG11,314,23,,,,,,,,,,,,,,,,,,,,5.391656050955411,0.640259051009583,4.33,5.0,5.46,5.83,6.29,6.007902621722846,0.6914307628973181,4.8,5.6,6.0,6.5,7.17,7.11364217252397,0.27115212666207017,6.67,6.95,7.12,7.31,7.5,5.6049999999999995,0.1959639526757392,5.36,5.46,5.57,5.71,6.0,9.706006389776352,0.8297027990693129,8.19,9.17,9.8,10.32,10.92,0.18707006369426754,0.12447219087519046,0.0,0.1,0.19,0.25,0.42,4.786959064327486,0.7399194626375006,3.61,4.31,4.67,5.34,5.75,13.623566878980878,0.5137553914219295,12.95,13.25,13.57,13.91,14.66,5776.768429487177,979.8417329830821,3758.15,5278.22,5909.3,6431.42,7247.24,535.8066453674122,86.61346777452422,364.53,495.47,534.48,580.23,663.39,-21.805191082802544,8.097137270039134,-35.66,-26.44,-22.34,-17.9,-6.86,16.234808917197462,11.485310396318992,-1.73,8.51,14.67,21.01,39.53,-2.541910828025477,7.87637228029382,-16.21,-7.6,-2.55,2.36,10.65,293.40887820512836,40.09480719252406,205.45,276.8,299.65,319.88,346.86,470.09964968152843,79.06925483843452,338.46,421.91,485.42,519.82,587.45,8.543343949044587,0.7849394249286602,7.12,8.01,8.54,9.05,9.78,12.819745222929939,2.4997184425003853,9.02,11.09,12.37,14.42,17.42,10528.144108280252,1808.081231445747,6922.17,9677.29,10846.99,11953.1,12608.76,6.2661464968152805,0.16455341282526179,5.96,6.17,6.27,6.37,6.52,4.087006369426754,30.3245956167338,0.58,0.83,1.51,2.85,7.07,1083.1132802547777,148.89711532671055,788.9,995.31,1111.61,1188.78,1267.56,53.052101910828014,5.524325077011052,41.32,50.2,54.14,57.21,60.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
